RecordID,SpeciesID,Order,Family,Genus,Species,Binomial,CommonName,CountryName,AreaName1,AreaName2,LocationDescription,Realm,Island,LandType,CPrecord,IntroducedDate,IntroducedDateGrouped,MappingDate,ReferenceDate,StatusCat,IntroMethod,IntroPurpose,TaxonomicNotes,Notes,RangeMap,Reference,CompilerInitial
1168,2460,Columbiformes,Columbidae,Leucosarcia,melanoleuca,Leucosarcia melanoleuca,Wonga Pigeon,NEW ZEALAND,Otago,,,Australasian,1,Oceanic.Island,0,1869,1869.0,,,Unsuccessful,Unknown,Unknown.Not applicable,,,Not Mapped,"{Long, 1981 #204}",MP
1169,2460,Columbiformes,Columbidae,Leucosarcia,melanoleuca,Leucosarcia melanoleuca,Wonga Pigeon,NEW ZEALAND,Canterbury,,,Australasian,1,Oceanic.Island,1,1864,1864.0,1864.0,,Unsuccessful,Unknown,Unknown.Not applicable,,,Mapped,"{Long, 1981 #204}",MP
1170,2460,Columbiformes,Columbidae,Leucosarcia,melanoleuca,Leucosarcia melanoleuca,Wonga Pigeon,NEW ZEALAND,Nelson,,,Australasian,1,Oceanic.Island,1,1867,1867.0,1867.0,,Unsuccessful,Unknown,Unknown.Not applicable,,,Mapped,"{Long, 1981 #204}",MP
1178,1442,Psittaciformes,Psittacidae,Strigops,habroptila,Strigops habroptila,Kakapo,NEW ZEALAND,North Island NZ,Little Barrier Island,,Australasian,1,Oceanic.Island,1,1903,1903.0,1903.0,,Unsuccessful,Unknown,Unknown.Not applicable,,,Mapped,"{Long, 1981 #204}",MP
1179,1442,Psittaciformes,Psittacidae,Strigops,habroptila,Strigops habroptila,Kakapo,NEW ZEALAND,North Island NZ,Kapiti Island,,Australasian,1,Oceanic.Island,1,1912,1912.0,1912.0,,Unsuccessful,Unknown,Unknown.Not applicable,,,Mapped,"{Long, 1981 #204}",MP
1180,1442,Psittaciformes,Psittacidae,Strigops,habroptila,Strigops habroptila,Kakapo,NEW ZEALAND,South Island NZ,Stewart Island,,Australasian,1,Oceanic.Island,0,1981,1981.0,1981.0,,Unknown,Unknown,Unknown.Not applicable,,,Mapped,"{Long, 1981 #204}",MP
1181,1442,Psittaciformes,Psittacidae,Strigops,habroptila,Strigops habroptila,Kakapo,NEW ZEALAND,South Island NZ,,Resolution Island,Australasian,1,Oceanic.Island,1,1981,1981.0,1981.0,,Unknown,Unknown,Unknown.Not applicable,,,Mapped,"{Long, 1981 #204}",MP
1182,1442,Psittaciformes,Psittacidae,Strigops,habroptila,Strigops habroptila,Kakapo,NEW ZEALAND,South Island NZ,,Anchor Island,Australasian,1,Oceanic.Island,1,1894,1894.0,1894.0,,Unsuccessful,Unknown,Unknown.Not applicable,,,Mapped,"{Long, 1981 #204}",MP
1184,1442,Psittaciformes,Psittacidae,Strigops,habroptila,Strigops habroptila,Kakapo,NEW ZEALAND,,,Cooper Island,Australasian,1,Oceanic.Island,1,1894,1894.0,1894.0,,Unsuccessful,Unknown,Unknown.Not applicable,,,Mapped,"{Long, 1981 #204}",MP
1277,2161,Strigiformes,Strigidae,Strix,aluco,Strix aluco,Tawny Owl,NEW ZEALAND,Hawke's Bay,,Napier,Australasian,1,Oceanic.Island,1,1873,1873.0,1873.0,,Unsuccessful,Unknown,Unknown.Not applicable,,,Mapped,"{Long, 1981 #204}",MP
1283,7831,Passeriformes,Alaudidae,Alauda,arvensis,Alauda arvensis,Eurasian Skylark,NEW ZEALAND,South Island NZ,Stewart Island,,Australasian,1,Oceanic.Island,1,1879,1879.0,1879.0,,Established,Unknown,Unknown.Not applicable,,,Mapped,"{Long, 1981 #204}",MP
1284,7831,Passeriformes,Alaudidae,Alauda,arvensis,Alauda arvensis,Eurasian Skylark,NEW ZEALAND,Chatham Islands,,,Australasian,1,Oceanic.Island,1,1899,1899.0,1899.0,,Established,Unknown,Unknown.Not applicable,,,Mapped,"{Long, 1981 #204}",MP
1285,7831,Passeriformes,Alaudidae,Alauda,arvensis,Alauda arvensis,Eurasian Skylark,NEW ZEALAND,Kermadec Islands,Raoul,,Australasian,1,Oceanic.Island,0,,,1946.0,1946.0,Established,Unknown,Unknown.Not applicable,,,Mapped,"{Long, 1981 #204}",MP
1286,7831,Passeriformes,Alaudidae,Alauda,arvensis,Alauda arvensis,Eurasian Skylark,NEW ZEALAND,South Island NZ,Auckland Islands,,Australasian,1,Oceanic.Island,0,,,1946.0,1946.0,Established,Unknown,Unknown.Not applicable,,,Mapped,"{Long, 1981 #204}",MP
1287,7831,Passeriformes,Alaudidae,Alauda,arvensis,Alauda arvensis,Eurasian Skylark,NEW ZEALAND,Kermadec Islands,,,Australasian,1,Oceanic.Island,0,,,,1946.0,Established,Unknown,Unknown.Not applicable,,,Not Mapped,"{Long, 1981 #204}",MP
1288,7831,Passeriformes,Alaudidae,Alauda,arvensis,Alauda arvensis,Eurasian Skylark,NEW ZEALAND,,Campbell Islands,,Australasian,1,Oceanic.Island,0,,,1946.0,1946.0,Established,Unknown,Unknown.Not applicable,,,Mapped,"{Long, 1981 #204}",MP
1322,6929,Passeriformes,Pycnonotidae,Pycnonotus,cafer,Pycnonotus cafer,Red-vented Bulbul,NEW ZEALAND,Auckland,,,Australasian,1,Oceanic.Island,0,,,1952.0,1952.0,Extirpated,Unknown,Unknown.Not applicable,,,Mapped,"{Long, 1981 #204}",MP
1331,6351,Passeriformes,Muscicapidae,Erithacus,rubecula,Erithacus rubecula,European Robin,NEW ZEALAND,Auckland,,,Australasian,1,Oceanic.Island,0,1868,1868.0,,,Unsuccessful,Unknown,Unknown.Not applicable,,,Not Mapped,"{Long, 1981 #204}",MP
1332,6351,Passeriformes,Muscicapidae,Erithacus,rubecula,Erithacus rubecula,European Robin,NEW ZEALAND,Canterbury,,,Australasian,1,Oceanic.Island,0,1879,1879.0,,,Unsuccessful,Unknown,Unknown.Not applicable,,,Not Mapped,"{Long, 1981 #204}",MP
1333,6351,Passeriformes,Muscicapidae,Erithacus,rubecula,Erithacus rubecula,European Robin,NEW ZEALAND,Wellington,,,Australasian,1,Oceanic.Island,0,1883,1883.0,,,Unsuccessful,Unknown,Unknown.Not applicable,,,Not Mapped,"{Long, 1981 #204}",MP
1334,6351,Passeriformes,Muscicapidae,Erithacus,rubecula,Erithacus rubecula,European Robin,NEW ZEALAND,Otago,,,Australasian,1,Oceanic.Island,0,1885,1885.0,,,Unsuccessful,Unknown,Unknown.Not applicable,,,Not Mapped,"{Long, 1981 #204}",MP
1359,7735,Passeriformes,Sylviidae,Sylvia,communis,Sylvia communis,Common Whitethroat,NEW ZEALAND,Auckland,,,Australasian,1,Oceanic.Island,1,1868,1868.0,1868.0,,Unsuccessful,Unknown,Unknown.Not applicable,,,Mapped,"{Long, 1981 #204}",MP
1361,5010,Passeriformes,Maluridae,Malurus,cyaneus,Malurus cyaneus,Superb Fairywren,NEW ZEALAND,Bay of Plenty,,Mokoia Island,Australasian,1,Oceanic.Island,1,1923,1923.0,1923.0,,Unsuccessful,Unknown,Unknown.Not applicable,,,Mapped,"{Long, 1981 #204}",MP
1381,5193,Passeriformes,Meliphagidae,Manorina,melanocephala,Manorina melanocephala,Noisy Miner,NEW ZEALAND,Nelson,,,Australasian,1,Oceanic.Island,1,,,1871.0,1871.0,Unsuccessful,Unknown,Unknown.Not applicable,,,Mapped,"{Long, 1981 #204}",MP
1382,5193,Passeriformes,Meliphagidae,Manorina,melanocephala,Manorina melanocephala,Noisy Miner,NEW ZEALAND,Wellington,,,Australasian,1,Oceanic.Island,0,1874,1874.0,,,Unsuccessful,Unknown,Unknown.Not applicable,,,Not Mapped,"{Long, 1981 #204}",MP
1384,5935,Passeriformes,Monarchidae,Grallina,cyanoleuca,Grallina cyanoleuca,Magpie-lark,NEW ZEALAND,North Island NZ,,,Australasian,1,Oceanic.Island,0,,,,1922.0,Unsuccessful,Unknown,Unknown.Not applicable,,,Not Mapped,"{Long, 1981 #204}",MP
1392,5557,Passeriformes,Corvidae,Corvus,monedula,Corvus monedula,Eurasian Jackdaw,NEW ZEALAND,Canterbury,,,Australasian,1,Oceanic.Island,1,1868,1868.0,1868.0,,Unsuccessful,Unknown,Unknown.Not applicable,,,Mapped,"{Long, 1981 #204}",MP
1452,8305,Passeriformes,Estrildidae,Stagonopleura,guttata,Stagonopleura guttata,Diamond Firetail,NEW ZEALAND,Wellington,,,Australasian,1,Oceanic.Island,0,1874,1874.0,,,Unsuccessful,Unknown,Unknown.Not applicable,,,Not Mapped,"{Long, 1981 #204}",MP
1453,8305,Passeriformes,Estrildidae,Stagonopleura,guttata,Stagonopleura guttata,Diamond Firetail,NEW ZEALAND,North Island NZ,Kawau Island,,Australasian,1,Oceanic.Island,1,,,1922.0,1922.0,Unsuccessful,Unknown,Unknown.Not applicable,,,Mapped,"{Long, 1981 #204}",MP
1504,8388,Passeriformes,Fringillidae,Fringilla,montifringilla,Fringilla montifringilla,Brambling,NEW ZEALAND,Canterbury,,,Australasian,1,Oceanic.Island,0,1868,1868.0,,,Unsuccessful,Unknown,Unknown.Not applicable,,,Not Mapped,"{Long, 1981 #204}",MP
1505,8388,Passeriformes,Fringillidae,Fringilla,montifringilla,Fringilla montifringilla,Brambling,NEW ZEALAND,Wellington,,,Australasian,1,Oceanic.Island,0,1874,1874.0,,,Unsuccessful,Unknown,Unknown.Not applicable,,,Not Mapped,"{Long, 1981 #204}",MP
1513,8440,Passeriformes,Fringillidae,Carduelis,spinus,Carduelis spinus,Eurasian Siskin,NEW ZEALAND,Wellington,,,Australasian,1,Oceanic.Island,0,1876,1876.0,,,Unsuccessful,Unknown,Unknown.Not applicable,,,Not Mapped,"{Long, 1981 #204}",MP
1514,8440,Passeriformes,Fringillidae,Carduelis,spinus,Carduelis spinus,Eurasian Siskin,NEW ZEALAND,Canterbury,Christchurch,,Australasian,1,Oceanic.Island,1,1879,1879.0,1879.0,,Unsuccessful,Unknown,Unknown.Not applicable,,,Mapped,"{Long, 1981 #204}",MP
1520,8461,Passeriformes,Fringillidae,Carduelis,flavirostris,Carduelis flavirostris,Twite,NEW ZEALAND,Nelson,,,Australasian,1,Oceanic.Island,1,1862,1862.0,1862.0,,Unsuccessful,Unknown,Unknown.Not applicable,,,Mapped,"{Long, 1981 #204}",MP
1521,8461,Passeriformes,Fringillidae,Carduelis,flavirostris,Carduelis flavirostris,Twite,NEW ZEALAND,Otago,,Dunedin District,Australasian,1,Oceanic.Island,0,,,1922.0,1922.0,Unsuccessful,Unknown,Unknown.Not applicable,,,Mapped,"{Long, 1981 #204}",MP
1522,8462,Passeriformes,Fringillidae,Carduelis,cannabina,Carduelis cannabina,Eurasian Linnet,NEW ZEALAND,Nelson,,,Australasian,1,Oceanic.Island,1,1875,1875.0,1875.0,,Unsuccessful,Unknown,Unknown.Not applicable,,,Mapped,"{Long, 1981 #204}",MP
1523,8462,Passeriformes,Fringillidae,Carduelis,cannabina,Carduelis cannabina,Eurasian Linnet,NEW ZEALAND,Otago,,,Australasian,1,Oceanic.Island,0,1875,1875.0,1875.0,,Unsuccessful,Unknown,Unknown.Not applicable,,,Mapped,"{Long, 1981 #204}",MP
1524,8462,Passeriformes,Fringillidae,Carduelis,cannabina,Carduelis cannabina,Eurasian Linnet,NEW ZEALAND,Canterbury,,,Australasian,1,Oceanic.Island,0,1875,1875.0,1875.0,,Unsuccessful,Unknown,Unknown.Not applicable,,,Mapped,"{Long, 1981 #204}",MP
1525,8462,Passeriformes,Fringillidae,Carduelis,cannabina,Carduelis cannabina,Eurasian Linnet,NEW ZEALAND,Auckland,,,Australasian,1,Oceanic.Island,0,,,1880.0,1880.0,Unsuccessful,Unknown,Unknown.Not applicable,,,Mapped,"{Long, 1981 #204}",MP
1531,8511,Passeriformes,Fringillidae,Pyrrhula,pyrrhula,Pyrrhula pyrrhula,Eurasian Bullfinch,NEW ZEALAND,Nelson,,,Australasian,1,Oceanic.Island,1,1870,1870.0,1870.0,,Unsuccessful,Unknown,Unknown.Not applicable,,,Mapped,"{Long, 1981 #204}",MP
1532,8511,Passeriformes,Fringillidae,Pyrrhula,pyrrhula,Pyrrhula pyrrhula,Eurasian Bullfinch,NEW ZEALAND,Canterbury,,,Australasian,1,Oceanic.Island,0,1875,1875.0,,,Unsuccessful,Unknown,Unknown.Not applicable,,,Not Mapped,"{Long, 1981 #204}",MP
1540,8565,Passeriformes,Emberizidae,Emberiza,hortulana,Emberiza hortulana,Ortolan Bunting,NEW ZEALAND,Wellington,,,Australasian,1,Oceanic.Island,1,1885,1885.0,1885.0,,Unsuccessful,Unknown,Unknown.Not applicable,,,Mapped,"{Long, 1981 #204}",MP
1542,8557,Passeriformes,Emberizidae,Emberiza,cirlus,Emberiza cirlus,Cirl Bunting,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,1871,1871.0,,,Established,Unknown,Unknown.Not applicable,,,Not Mapped,"{Long, 1981 #204}",MP
1543,8590,Passeriformes,Emberizidae,Emberiza,schoeniclus,Emberiza schoeniclus,Reed Bunting,NEW ZEALAND,Otago,,,Australasian,1,Oceanic.Island,0,1871,1871.0,,,Unsuccessful,Unknown,Unknown.Not applicable,,,Not Mapped,"{Long, 1981 #204}",MP
1602,302,Galliformes,Odontophoridae,Oreortyx,pictus,Oreortyx pictus,Mountain Quail,NEW ZEALAND,Auckland,,,Australasian,1,Oceanic.Island,0,1876,1876.0,,,Unsuccessful,Unknown,Unknown.Not applicable,,,Not Mapped,"{Long, 1981 #204}",MP
1609,305,Galliformes,Odontophoridae,Callipepla,californica,Callipepla californica,California Quail,NEW ZEALAND,North Island NZ,Kawau Island,,Australasian,1,Oceanic.Island,0,,,1981.0,,Established,Unknown,Unknown.Not applicable,,,Mapped,"{Long, 1981 #204}",MP
1615,305,Galliformes,Odontophoridae,Callipepla,californica,Callipepla californica,California Quail,NEW ZEALAND,North Island NZ,,,Australasian,1,Oceanic.Island,0,,,,,Established,Unknown,Unknown.Not applicable,,,Not Mapped,"{Long, 1981 #204}",MP
1616,305,Galliformes,Odontophoridae,Callipepla,californica,Callipepla californica,California Quail,NEW ZEALAND,South Island NZ,,,Australasian,1,Oceanic.Island,0,,,,,Established,Unknown,Unknown.Not applicable,,,Not Mapped,"{Long, 1981 #204}",MP
1631,9510,Galliformes,Odontophoridae,Colinus,virginianus,Colinus virginianus,Northern Bobwhite,NEW ZEALAND,Hawke's Bay,,,Australasian,1,Oceanic.Island,0,,,,,Established,Unknown,Unknown.Not applicable,,MP - Not yet established,Not Mapped,"{Long, 1981 #204}",MP
1656,132,Galliformes,Phasianidae,Alectoris,graeca,Alectoris graeca,Rock Partridge,NEW ZEALAND,South Island NZ,,South Island Mountains,Australasian,1,Oceanic.Island,0,,,1981.0,,Established,Unknown,Unknown.Not applicable,,,Mapped,"{Long, 1981 #204}",MP
1666,137,Galliformes,Phasianidae,Alectoris,rufa,Alectoris rufa,Red-legged Partridge,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,,,,1897.0,Unsuccessful,Unknown,Unknown.Not applicable,,MP - Not yet established,Not Mapped,"{Long, 1981 #204}",MP
1676,136,Galliformes,Phasianidae,Alectoris,barbara,Alectoris barbara,Barbary Partridge,NEW ZEALAND,North Island NZ,Kapiti Island,,Australasian,1,Oceanic.Island,0,1894,1894.0,1894.0,,Unsuccessful,Unknown,Unknown.Not applicable,,,Mapped,"{Long, 1981 #204}",MP
1728,181,Galliformes,Phasianidae,Perdix,perdix,Perdix perdix,Grey Partridge,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,1867,1867.0,,,Unsuccessful,Unknown,Unknown.Not applicable,,MP - Not yet self sustaining,Not Mapped,"{Long, 1981 #204}",MP
1745,187,Galliformes,Phasianidae,Coturnix,coturnix,Coturnix coturnix,Common Quail,NEW ZEALAND,Canterbury,,,Australasian,1,Oceanic.Island,1,,,1922.0,1922.0,Unsuccessful,Unknown,Unknown.Not applicable,,,Mapped,"{Long, 1981 #204}",MP
1748,193,Galliformes,Phasianidae,Coturnix,ypsilophora,Coturnix ypsilophora,Brown Quail,NEW ZEALAND,Bay of Plenty,Mayor Island,,Australasian,1,Oceanic.Island,0,,,,,Established,Unknown,Unknown.Not applicable,,,Not Mapped,"{Long, 1981 #204}",MP
1749,193,Galliformes,Phasianidae,Coturnix,ypsilophora,Coturnix ypsilophora,Brown Quail,NEW ZEALAND,North Island NZ,,,Australasian,1,Oceanic.Island,0,,,,,Established,Unknown,Unknown.Not applicable,,,Not Mapped,"{Long, 1981 #204}",MP
1750,193,Galliformes,Phasianidae,Coturnix,ypsilophora,Coturnix ypsilophora,Brown Quail,NEW ZEALAND,North Island NZ,Three Kings,,Australasian,1,Oceanic.Island,0,,,,,Established,Unknown,Unknown.Not applicable,,,Not Mapped,"{Long, 1981 #204}",MP
1756,10066,Galliformes,Phasianidae,Coturnix,chinensis,Coturnix chinensis,Blue Quail,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,1897,1897.0,,,Unknown,Unknown,Unknown.Not applicable,,,Not Mapped,"{Long, 1981 #204}",MP
1806,260,Galliformes,Phasianidae,Phasianus,colchicus,Phasianus colchicus,Common Pheasant,NEW ZEALAND,Canterbury,,,Australasian,1,Oceanic.Island,0,,,,,Established,Unknown,Unknown.Not applicable,,,Not Mapped,"{Long, 1981 #204}",MP
1818,260,Galliformes,Phasianidae,Phasianus,colchicus,Phasianus colchicus,Common Pheasant,NEW ZEALAND,Nelson,,"Nelson, South Island",Australasian,1,Oceanic.Island,0,,,,,Established,Unknown,Unknown.Not applicable,,,Not Mapped,"{Long, 1981 #204}",MP
1819,260,Galliformes,Phasianidae,Phasianus,colchicus,Phasianus colchicus,Common Pheasant,NEW ZEALAND,North Island NZ,,,Australasian,1,Oceanic.Island,0,,,,,Established,Unknown,Unknown.Not applicable,,,Not Mapped,"{Long, 1981 #204}",MP
1821,260,Galliformes,Phasianidae,Phasianus,colchicus,Phasianus colchicus,Common Pheasant,NEW ZEALAND,Otago,,,Australasian,1,Oceanic.Island,0,,,,,Established,Unknown,Unknown.Not applicable,,,Not Mapped,"{Long, 1981 #204}",MP
1858,273,Galliformes,Phasianidae,Pavo,cristatus,Pavo cristatus,Indian Peafowl,NEW ZEALAND,North Island NZ,,,Australasian,1,Oceanic.Island,0,,,,,Established,Unknown,Unknown.Not applicable,,,Not Mapped,"{Long, 1981 #204}",MP
1859,273,Galliformes,Phasianidae,Pavo,cristatus,Pavo cristatus,Indian Peafowl,NEW ZEALAND,North Island NZ,,,Australasian,1,Oceanic.Island,0,,,,,Established,Unknown,Unknown.Not applicable,,,Not Mapped,"{Long, 1981 #204}",MP
1865,8908,Passeriformes,Cardinalidae,Piranga,rubra,Piranga rubra,Summer Tanager,NEW ZEALAND,Auckland,,,Australasian,1,Oceanic.Island,1,1868,1868.0,1868.0,,Unsuccessful,Unknown,Unknown.Not applicable,,,Mapped,"{Long, 1981 #204}",MP
1915,1355,Psittaciformes,Psittacidae,Cacatua,galerita,Cacatua galerita,Sulphur-crested Cockatoo,NEW ZEALAND,Waikato,,,Australasian,1,Oceanic.Island,0,,,,,Unknown,Unknown,Unknown.Not applicable,,,Not Mapped,"{Juniper, 1998 #209}",MP
1916,1355,Psittaciformes,Psittacidae,Cacatua,galerita,Cacatua galerita,Sulphur-crested Cockatoo,NEW ZEALAND,Waikato,,Raglan river,Australasian,1,Oceanic.Island,0,,,,,Unknown,Unknown,Unknown.Not applicable,,,Not Mapped,"{Juniper, 1998 #209}",MP
1917,1355,Psittaciformes,Psittacidae,Cacatua,galerita,Cacatua galerita,Sulphur-crested Cockatoo,NEW ZEALAND,Manawatu-Wanganui,,Turakina river watershed,Australasian,1,Oceanic.Island,0,,,,,Unknown,Unknown,Unknown.Not applicable,,,Not Mapped,"{Juniper, 1998 #209}",MP
1918,1355,Psittaciformes,Psittacidae,Cacatua,galerita,Cacatua galerita,Sulphur-crested Cockatoo,NEW ZEALAND,Bay of Plenty,,Rangitaiki river watershed,Australasian,1,Oceanic.Island,0,,,,,Unknown,Unknown,Unknown.Not applicable,,,Not Mapped,"{Juniper, 1998 #209}",MP
1963,8118,Passeriformes,Prunellidae,Prunella,modularis,Prunella modularis,Hedge Accentor,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,,,,,Established,Unknown,Unknown.Not applicable,,,Not Mapped,"{del Hoyo, 2005 #231}",MP
1966,6180,Passeriformes,Turdidae,Turdus,philomelos,Turdus philomelos,Song Thrush,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,1890,1890.0,,,Established,Unknown,Unknown.Not applicable,,,Not Mapped,"{del Hoyo, 2005 #231}",MP
1970,6180,Passeriformes,Turdidae,Turdus,philomelos,Turdus philomelos,Song Thrush,NEW ZEALAND,Kermadec Islands,,,Australasian,1,Oceanic.Island,0,,,,,Established,Unknown,Unknown.Not applicable,,,Not Mapped,"{del Hoyo, 2005 #231}",MP
1975,6167,Passeriformes,Turdidae,Turdus,merula,Turdus merula,Eurasian Blackbird,NEW ZEALAND,Kermadec Islands,,,Australasian,1,Oceanic.Island,0,,,,,Established,Unknown,Unknown.Not applicable,,,Not Mapped,"{del Hoyo, 2005 #231}",MP
1988,7831,Passeriformes,Alaudidae,Alauda,arvensis,Alauda arvensis,Eurasian Skylark,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,,,,,Established,Unknown,Unknown.Not applicable,,,Not Mapped,"{del Hoyo, 2004 #230}",MP
1992,8554,Passeriformes,Emberizidae,Emberiza,citrinella,Emberiza citrinella,Yellowhammer,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,1862,1862.0,,,Established,Unknown,Unknown.Not applicable,,Widespread,Not Mapped,"{Byers, 1995 #252}",MP
1993,8557,Passeriformes,Emberizidae,Emberiza,cirlus,Emberiza cirlus,Cirl Bunting,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,1871,1871.0,,,Established,Unknown,Unknown.Not applicable,,Widespread,Not Mapped,"{Byers, 1995 #252}",MP
2040,7831,Passeriformes,Alaudidae,Alauda,arvensis,Alauda arvensis,Eurasian Skylark,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,,,,,Established,Unknown,Unknown.Not applicable,,,Not Mapped,"{Hagemeijer, 1997 #247}",MP
2051,8459,Passeriformes,Fringillidae,Carduelis,carduelis,Carduelis carduelis,European Goldfinch,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,,,,,Established,Unknown,Unknown.Not applicable,,,Not Mapped,"{Hagemeijer, 1997 #247}",MP
2056,8435,Passeriformes,Fringillidae,Carduelis,chloris,Carduelis chloris,European Greenfinch,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,,,,,Established,Unknown,Unknown.Not applicable,,,Not Mapped,"{Hagemeijer, 1997 #247}",MP
2067,6580,Passeriformes,Sturnidae,Acridotheres,tristis,Acridotheres tristis,Common Myna,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,,,,,Established,Unknown,Unknown.Not applicable,,,Not Mapped,"{Mayr, 2001 #217}",MP
2786,6572,Passeriformes,Sturnidae,Sturnus,vulgaris,Sturnus vulgaris,Common Starling,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,,,,,Established,Unknown,Unknown.Not applicable,,,Not Mapped,"{Brown, 1982 #324}",MP
2796,6580,Passeriformes,Sturnidae,Acridotheres,tristis,Acridotheres tristis,Common Myna,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,,,,,Established,Unknown,Unknown.Not applicable,,,Not Mapped,"{Brown, 1982 #324}",MP
2801,8016,Passeriformes,Passeridae,Passer,domesticus,Passer domesticus,House Sparrow,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,,,,,Established,Unknown,Unknown.Not applicable,,,Not Mapped,"{Brown, 1982 #324}",MP
2905,8435,Passeriformes,Fringillidae,Carduelis,chloris,Carduelis chloris,European Greenfinch,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,,,,,Established,Unknown,Unknown.Not applicable,,,Not Mapped,"{Brown, 1982 #324}",MP
2906,8435,Passeriformes,Fringillidae,Carduelis,chloris,Carduelis chloris,European Greenfinch,NEW ZEALAND,Chatham Islands,,,Australasian,1,Oceanic.Island,0,,,,,Established,Unknown,Unknown.Not applicable,,,Not Mapped,"{Brown, 1982 #324}",MP
2911,8459,Passeriformes,Fringillidae,Carduelis,carduelis,Carduelis carduelis,European Goldfinch,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,,,,,Established,Unknown,Unknown.Not applicable,,,Not Mapped,"{Brown, 1982 #324}",MP
3321,6043,Passeriformes,Callaeatidae,Philesturnus,carunculatus,Philesturnus carunculatus,Saddleback,NEW ZEALAND,South Island NZ,,Islands around Stewart Island,Australasian,1,Oceanic.Island,0,,,,,Established,Unknown,Unknown.Not applicable,,,Not Mapped,"{IUCN, 2010 #321}",MP
3333,5649,Passeriformes,Cracticidae,Gymnorhina,tibicen,Gymnorhina tibicen,Australian Magpie,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,,,,,DiedOut,Unknown,Unknown.Not applicable,,,Not Mapped,"{IUCN, 2010 #321}",MP
3428,352,Anseriformes,Anatidae,Cygnus,atratus,Cygnus atratus,Black Swan,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,1864,1864.0,,,Established,Unknown,Unknown.Not applicable,,,Not Mapped,"{Heather, 1997 #289}",MP
3429,351,Anseriformes,Anatidae,Cygnus,olor,Cygnus olor,Mute Swan,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,1886,1886.0,,,Established,Unknown,Unknown.Not applicable,,,Not Mapped,"{Heather, 1997 #289}",MP
3430,369,Anseriformes,Anatidae,Branta,canadensis,Branta canadensis,Canada Goose,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,1876,1876.0,,,Established,Unknown,Unknown.Not applicable,,,Not Mapped,"{Heather, 1997 #289}",MP
3431,373,Anseriformes,Anatidae,Cereopsis,novaehollandiae,Cereopsis novaehollandiae,Cape Barren Goose,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,1914,1914.0,,,Established,Unknown,Unknown.Not applicable,,MP - Not yet established,Not Mapped,"{Heather, 1997 #289}",MP
